SCHOOL CODE,COUNTY,PUBLIC/  PRIVATE,PUBLIC SCHOOL DISTRICT,CITY,SCHOOL NAME,ENROLLMENT,UTD_NUM,UTD_PCT,PME_NUM,PME_PCT,PBE_NUM,PBE_PCT,REPORTED
0110338,BUTTE,PUBLIC,PARADISE UNIFIED,PARADISE,ACHIEVE CHARTER SCHOOL OF PARADISE INC.,29,21,72,0,0,8,28,Y
6113765,BUTTE,PUBLIC,PARADISE UNIFIED,PARADISE,CHILDREN'S COMMUNITY CHARTER,27,18,67,0,0,9,33,Y
6112585,BUTTE,PUBLIC,PARADISE UNIFIED,PARADISE,HOMETECH CHARTER,10,7,70,0,0,3,30,Y
6112999,BUTTE,PUBLIC,PARADISE UNIFIED,PARADISE,PARADISE CHARTER MIDDLE,50,49,98,0,0,1,2,Y
6003321,BUTTE,PUBLIC,PARADISE UNIFIED,PARADISE,PARADISE INTERMEDIATE,148,133,90,0,0,15,10,Y
6002927,BUTTE,PUBLIC,PIONEER UNION ELEMENTARY,BERRY CREEK,BERRY CREEK ELEMENTARY,13,13,100,0,0,0,0,Y
6003354,BUTTE,PUBLIC,THERMALITO UNION ELEMENTARY,OROVILLE,NELSON AVENUE MIDDLE,151,147,97,0,0,4,3,Y
6973168,BUTTE,PRIVATE,,CHICO,CHICO CHRISTIAN,34,31,91,0,0,3,9,Y
6967582,BUTTE,PRIVATE,,CHICO,NOTRE DAME SCHOOL,24,20,83,1,4,3,13,Y
7095177,BUTTE,PRIVATE,,MAGALIA,PINES CHRISTIAN ACADEMY, ,,,,,,,N
6906598,BUTTE,PRIVATE,,OROVILLE,OROVILLE CHRISTIAN SCHOOL,15,15,100,0,0,0,0,Y
6926109,BUTTE,PRIVATE,,OROVILLE,ST. THOMAS THE APOSTLE,11,11,100,0,0,0,0,Y
6973903,BUTTE,PRIVATE,,PARADISE,PARADISE ADVENTIST ACADEMY,17,17,100,0,0,0,0,Y
6077150,CALAVERAS,PUBLIC,CALAVERAS COUNTY OFFICE OF EDUCATION,ANGELS CAMP,CALAVERAS COUNTY SPECIAL EDUCATION (SELPA), ,,,,,,,N
0530154,CALAVERAS,PUBLIC,CALAVERAS COUNTY OFFICE OF EDUCATION,SAN ANDREAS,MOUNTAIN OAKS,35,16,46,0,0,19,54,Y
0530097,CALAVERAS,PUBLIC,CALAVERAS COUNTY ROP,ANGELS CAMP,CALAVERAS COUNTY ROP, ,,,,,,,N
6105431,CALAVERAS,PUBLIC,CALAVERAS UNIFIED,VALLEY SPRINGS,TOYON MIDDLE,233,216,93,1,0,16,7,Y
6003461,CALAVERAS,PUBLIC,MARK TWAIN UNION ELEMENTARY,ANGELS CAMP,MARK TWAIN ELEMENTARY,102,97,95,0,0,5,5,Y
6111884,CALAVERAS,PUBLIC,VALLECITO UNION,AVERY,AVERY MIDDLE,75,72,96,0,0,3,4,Y
6135586,CALAVERAS,PRIVATE,,SAN ANDREAS,ZIONS PREPARATORY ACADEMY / NIKOLA TESLA HIGH SCHOOL, ,,,,,,,N
6057152,COLUSA,PUBLIC,COLUSA UNIFIED,COLUSA,GEORGE T. EGLING MIDDLE,107,107,100,0,0,0,0,Y
6003503,COLUSA,PUBLIC,MAXWELL UNIFIED,MAXWELL,MAXWELL JUNIOR HIGH,46,45,98,0,0,1,2,Y
6103576,COLUSA,PUBLIC,PIERCE JOINT UNIFIED,ARBUCKLE,LLOYD G. JOHNSON JUNIOR HIGH,109,109,100,0,0,0,0,Y
0637504,COLUSA,PUBLIC,WILLIAMS UNIFIED,WILLIAMS,WILLIAMS JUNIOR/SENIOR HIGH,89,87,98,0,0,2,2,Y
6115703,CONTRA COSTA,PUBLIC,ANTIOCH UNIFIED,ANTIOCH,ANTIOCH CHARTER ACADEMY,19,18,95,0,0,1,5,Y
0115063,CONTRA COSTA,PUBLIC,ANTIOCH UNIFIED,ANTIOCH,ANTIOCH CHARTER ACADEMY II,19,17,89,0,0,2,11,Y
6057178,CONTRA COSTA,PUBLIC,ANTIOCH UNIFIED,ANTIOCH,ANTIOCH MIDDLE,270,262,97,0,0,8,3,Y
6113104,CONTRA COSTA,PUBLIC,ANTIOCH UNIFIED,ANTIOCH,BLACK DIAMOND MIDDLE,247,223,90,0,0,24,10,Y
0100479,CONTRA COSTA,PUBLIC,ANTIOCH UNIFIED,ANTIOCH,DALLAS RANCH MIDDLE,447,428,96,0,0,19,4,Y
6061154,CONTRA COSTA,PUBLIC,ANTIOCH UNIFIED,ANTIOCH,PARK MIDDLE,319,313,98,0,0,6,2,Y
0730259,CONTRA COSTA,PUBLIC,ANTIOCH UNIFIED,ANTIOCH,PROSPECTS HIGH (ALTERNATIVE),12,8,67,0,0,4,33,Y
0119586,CONTRA COSTA,PUBLIC,ANTIOCH UNIFIED,ANTIOCH,R.A.A.M.P. CHARTER ACADEMY,16,15,94,0,0,1,6,Y
0113761,CONTRA COSTA,PUBLIC,ANTIOCH UNIFIED,OAKLEY,ORCHARD PARK,82,81,99,0,0,1,1,Y
0110528,CONTRA COSTA,PUBLIC,BRENTWOOD UNION ELEMENTARY,BRENTWOOD,ADAMS (J. DOUGLAS) MIDDLE,347,328,95,4,1,15,4,Y
6003651,CONTRA COSTA,PUBLIC,BRENTWOOD UNION ELEMENTARY,BRENTWOOD,EDNA HILL MIDDLE,285,271,95,0,0,14,5,Y
6112718,CONTRA COSTA,PUBLIC,BRENTWOOD UNION ELEMENTARY,BRENTWOOD,WILLIAM B. BRISTOW MIDDLE,371,368,99,0,0,3,1,Y
6003669,CONTRA COSTA,PUBLIC,BYRON UNION ELEMENTARY,BYRON,EXCELSIOR MIDDLE,193,188,97,0,0,5,3,Y
6003677,CONTRA COSTA,PUBLIC,CANYON ELEMENTARY,CANYON,CANYON ELEMENTARY, ,,,,,,,N
6077168,CONTRA COSTA,PUBLIC,CONTRA COSTA COUNTY OFFICE OF EDUCATION,CONCORD,FLOYD I. MARCHUS,10,10,100,0,0,0,0,Y
0114470,CONTRA COSTA,PUBLIC,CONTRA COSTA COUNTY OFFICE OF EDUCATION,RICHMOND,MAKING WAVES ACADEMY,103,103,100,0,0,0,0,Y
6003685,CONTRA COSTA,PUBLIC,JOHN SWETT UNIFIED,CROCKETT,CARQUINEZ MIDDLE,121,119,98,0,0,2,2,Y
6003719,CONTRA COSTA,PUBLIC,KNIGHTSEN ELEMENTARY,KNIGHTSEN,KNIGHTSEN ELEMENTARY,60,60,100,0,0,0,0,Y
6003768,CONTRA COSTA,PUBLIC,LAFAYETTE ELEMENTARY,LAFAYETTE,M. H. STANLEY MIDDLE,372,363,98,0,0,9,2,Y
6057186,CONTRA COSTA,PUBLIC,MARTINEZ UNIFIED,MARTINEZ,MARTINEZ JUNIOR HIGH,305,298,98,0,0,7,2,Y
6003925,CONTRA COSTA,PUBLIC,MORAGA ELEMENTARY,MORAGA,JOAQUIN MORAGA INTERMEDIATE,219,217,99,0,0,2,1,Y
6004261,CONTRA COSTA,PUBLIC,MT. DIABLO UNIFIED,BAY POINT,RIVERVIEW MIDDLE,253,253,100,0,0,0,0,Y
6111504,CONTRA COSTA,PUBLIC,MT. DIABLO UNIFIED,CLAYTON,DIABLO VIEW MIDDLE,212,207,98,0,0,5,2,Y
6004030,CONTRA COSTA,PUBLIC,MT. DIABLO UNIFIED,CONCORD,EL DORADO MIDDLE,325,319,98,1,0,5,2,Y
6004196,CONTRA COSTA,PUBLIC,MT. DIABLO UNIFIED,CONCORD,OAK GROVE MIDDLE,244,244,100,0,0,0,0,Y
6004220,CONTRA COSTA,PUBLIC,MT. DIABLO UNIFIED,CONCORD,PINE HOLLOW MIDDLE,222,221,100,0,0,1,0,Y
6114904,CONTRA COSTA,PUBLIC,MT. DIABLO UNIFIED,PLEASANT HILL,PLEASANT HILL MIDDLE,337,333,99,0,0,4,1,Y
6105357,CONTRA COSTA,PUBLIC,MT. DIABLO UNIFIED,PLEASANT HILL,SEQUOIA MIDDLE,301,300,100,0,0,1,0,Y
6004352,CONTRA COSTA,PUBLIC,MT. DIABLO UNIFIED,PLEASANT HILL,VALLEY VIEW MIDDLE,263,256,97,0,0,7,3,Y
6004063,CONTRA COSTA,PUBLIC,MT. DIABLO UNIFIED,WALNUT CREEK,FOOTHILL MIDDLE,351,343,98,0,0,8,2,Y
6119226,CONTRA COSTA,PUBLIC,OAKLEY UNION ELEMENTARY,OAKLEY,DELTA VISTA MIDDLE,268,261,97,0,0,7,3,Y
6108765,CONTRA COSTA,PUBLIC,OAKLEY UNION ELEMENTARY,OAKLEY,O'HARA PARK MIDDLE,300,294,98,1,0,5,2,Y
6004477,CONTRA COSTA,PUBLIC,ORINDA UNION ELEMENTARY,ORINDA,ORINDA INTERMEDIATE,288,288,100,0,0,0,0,Y
6061162,CONTRA COSTA,PUBLIC,PITTSBURG UNIFIED,PITTSBURG,HILLVIEW JUNIOR HIGH,273,271,99,2,1,0,0,Y
0125435,CONTRA COSTA,PUBLIC,PITTSBURG UNIFIED,PITTSBURG,MARTIN LUTHER KING JR. JUNIOR HIGH,215,213,99,1,0,1,0,Y
6084966,CONTRA COSTA,PUBLIC,PITTSBURG UNIFIED,PITTSBURG,RANCHO MEDANOS JUNIOR HIGH,282,281,100,1,0,0,0,Y
6005144,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,ALAMO,STONE VALLEY MIDDLE,206,200,97,0,0,6,3,Y
6005078,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,DANVILLE,CHARLOTTE WOOD MIDDLE,363,355,98,0,0,8,2,Y
0736819,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,DANVILLE,DEL AMIGO HIGH (CONTINUATION), ,,,,,,,N
6117451,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,DANVILLE,DIABLO VISTA MIDDLE,280,276,99,2,1,2,1,Y
6005110,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,DANVILLE,LOS CERROS MIDDLE,240,232,97,0,0,8,3,Y
0116541,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,SAN RAMON,GALE RANCH MIDDLE,344,339,99,2,1,3,1,Y
6113336,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,SAN RAMON,IRON HORSE MIDDLE,351,345,98,0,0,6,2,Y
6097166,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,SAN RAMON,PINE VALLEY MIDDLE,320,317,99,1,0,2,1,Y
0108324,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,SAN RAMON,WINDEMERE RANCH MIDDLE,409,409,100,0,0,0,0,Y
0125815,CONTRA COSTA,PUBLIC,SBE - SYNERGY,PITTSBURG,SYNERGY,54,52,96,1,2,1,2,Y
6005235,CONTRA COSTA,PUBLIC,WALNUT CREEK ELEMENTARY,WALNUT CREEK,WALNUT CREEK INTERMEDIATE,391,370,95,0,0,21,5,Y
6057244,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,EL CERRITO,PORTOLA JUNIOR HIGH,162,156,96,0,0,6,4,Y
6061170,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,EL SOBRANTE,CRESPI JUNIOR HIGH,305,299,98,0,0,6,2,Y
6119515,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,HERCULES,HERCULES MIDDLE,218,217,100,0,0,1,0,Y
6057236,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,PINOLE,PINOLE MIDDLE,289,284,98,1,0,4,1,Y
6004980,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,PINOLE,STEWART ELEMENTARY,64,62,97,0,0,2,3,Y
6120885,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,LOVONYA DEJEAN MIDDLE,316,315,100,0,0,1,0,Y
6118368,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,MANZANITA MIDDLE,52,52,100,0,0,0,0,Y
6004857,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,MIRA VISTA ELEMENTARY,57,57,100,0,0,0,0,Y
0126805,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,RICHMOND CHARTER ACADEMY,89,89,100,0,0,0,0,Y
6057228,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,SAN PABLO,HELMS MIDDLE,504,503,100,0,0,1,0,Y
7101801,CONTRA COSTA,PRIVATE,,ANTIOCH,CORNERSTONE CHRISTIAN SCHOOL,34,34,100,0,0,0,0,Y
6906622,CONTRA COSTA,PRIVATE,,ANTIOCH,HILLTOP CHRISTIAN,13,13,100,0,0,0,0,Y
6967640,CONTRA COSTA,PRIVATE,,ANTIOCH,HOLY ROSARY,53,52,98,0,0,1,2,Y
7098304,CONTRA COSTA,PRIVATE,,ANTIOCH,TOBINWORLD II,11,11,100,0,0,0,0,Y
7099898,CONTRA COSTA,PRIVATE,,ANTIOCH,ZION CHRISTIAN ACADEMY, ,,,,,,,N
6134191,CONTRA COSTA,PRIVATE,,BAY POINT,NEW JERUSALEM CHRISTIAN ACADEMY, ,,,,,,,N
7072507,CONTRA COSTA,PRIVATE,,BRENTWOOD,GOLDEN HILLS CHRISTIAN SCHOOL,19,19,100,0,0,0,0,Y
6989867,CONTRA COSTA,PRIVATE,,CONCORD,CALVARY TEMPLE CHRISTIAN SCHOOL,20,19,95,0,0,1,5,Y
6933436,CONTRA COSTA,PRIVATE,,CONCORD,KING'S VALLEY CHRISTIAN SCHOOL,26,26,100,0,0,0,0,Y
6967673,CONTRA COSTA,PRIVATE,,CONCORD,QUEEN OF ALL SAINTS ELEMENTARY,25,24,96,0,0,1,4,Y
6967681,CONTRA COSTA,PRIVATE,,CONCORD,SAINT AGNES,41,41,100,0,0,0,0,Y
7104045,CONTRA COSTA,PRIVATE,,CONCORD,"SENECA FAMILY OF AGENCIES, OLIVERA SCHOOL", ,,,,,,,N
6967657,CONTRA COSTA,PRIVATE,,CONCORD,ST. FRANCIS OF ASSISI,35,35,100,0,0,0,0,Y
6977961,CONTRA COSTA,PRIVATE,,CONCORD,"TABERNACLE CHRISTIAN, INC.",52,50,96,0,0,2,4,Y
6987242,CONTRA COSTA,PRIVATE,,CONCORD,YGNACIO VALLEY CHRISTIAN,11,10,91,0,0,1,9,Y
6906689,CONTRA COSTA,PRIVATE,,DANVILLE,SAN RAMON VALLEY CHRISTIAN ACADEMY,41,30,73,0,0,11,27,Y
6972459,CONTRA COSTA,PRIVATE,,DANVILLE,ST. ISIDORE,69,69,100,0,0,0,0,Y
6933329,CONTRA COSTA,PRIVATE,,DANVILLE,THE ATHENIAN SCHOOL,54,54,100,0,0,0,0,Y
7103161,CONTRA COSTA,PRIVATE,,EL CERRITO,MONTESSORI FAMILY SCHOOL,10,10,100,0,0,0,0,Y
6958987,CONTRA COSTA,PRIVATE,,EL CERRITO,PROSPECT SIERRA SCHOOL,72,70,97,1,1,1,1,Y
6972467,CONTRA COSTA,PRIVATE,,EL CERRITO,ST. JEROME CATHOLIC ELEMENTARY,11,11,100,0,0,0,0,Y
6967699,CONTRA COSTA,PRIVATE,,EL CERRITO,ST. JOHN THE BAPTIST,22,22,100,0,0,0,0,Y
6906713,CONTRA COSTA,PRIVATE,,EL CERRITO,TEHIYAH DAY SCHOOL,29,28,97,0,0,1,3,Y
6972335,CONTRA COSTA,PRIVATE,,EL SOBRANTE,EL SOBRANTE CHRISTIAN SCHOOL,23,23,100,0,0,0,0,Y
6133110,CONTRA COSTA,PRIVATE,,LAFAYETTE,CONTRA COSTA JEWISH DAY SCHOOL,22,22,100,0,0,0,0,Y
6972491,CONTRA COSTA,PRIVATE,,LAFAYETTE,ST. PERPETUA,29,29,100,0,0,0,0,Y
6969919,CONTRA COSTA,PRIVATE,,MARTINEZ,ST. CATHERINE OF SIENA,14,13,93,0,0,1,7,Y
6972343,CONTRA COSTA,PRIVATE,,MORAGA,THE SAKLAN SCHOOL,15,15,100,0,0,0,0,Y
6972475,CONTRA COSTA,PRIVATE,,PINOLE,ST. JOSEPH ELEMENTARY,27,27,100,0,0,0,0,Y
7100472,CONTRA COSTA,PRIVATE,,PITTSBURG,SPECTRUM CENTER - DELTA CAMPUS, ,,,,,,,N
6965933,CONTRA COSTA,PRIVATE,,PITTSBURG,ST. PETER MARTYR ELEMENTARY,25,25,100,0,0,0,0,Y
6967624,CONTRA COSTA,PRIVATE,,PLEASANT HILL,CHRIST THE KING ELEMENTARY,36,35,97,0,0,1,3,Y
6973911,CONTRA COSTA,PRIVATE,,PLEASANT HILL,PLEASANT HILL ADVENTIST ACADEMY,10,10,100,0,0,0,0,Y
7101611,CONTRA COSTA,PRIVATE,,RICHMOND,COMMUNITY CHRISTIAN ACADEMY, ,,,,,,,N
6969927,CONTRA COSTA,PRIVATE,,RICHMOND,ST. CORNELIUS ELEMENTARY,14,14,100,0,0,0,0,Y
6972442,CONTRA COSTA,PRIVATE,,RICHMOND,ST. DAVID'S ELEMENTARY,15,15,100,0,0,0,0,Y
7099716,CONTRA COSTA,PRIVATE,,RODEO,KING'S ACADEMY, ,,,,,,,N
6970669,CONTRA COSTA,PRIVATE,,RODEO,ST. PATRICK SCHOOL,34,34,100,0,0,0,0,Y
6972483,CONTRA COSTA,PRIVATE,,SAN PABLO,ST. PAUL SCHOOL,19,19,100,0,0,0,0,Y
6967632,CONTRA COSTA,PRIVATE,,WALNUT CREEK,"DORRIS-EATON SCHOOL, THE",34,34,100,0,0,0,0,Y
7099229,CONTRA COSTA,PRIVATE,,WALNUT CREEK,NORTHCREEK ACADEMY,42,38,90,0,0,4,10,Y
6967665,CONTRA COSTA,PRIVATE,,WALNUT CREEK,PALMER SCHOOL FOR BOYS AND GIRLS,38,38,100,0,0,0,0,Y
6967616,CONTRA COSTA,PRIVATE,,WALNUT CREEK,"SEVEN HILLS, THE",40,40,100,0,0,0,0,Y
6967707,CONTRA COSTA,PRIVATE,,WALNUT CREEK,ST. MARY OF THE IMMACULATE CONCEPTION,32,32,100,0,0,0,0,Y
6972517,CONTRA COSTA,PRIVATE,,WALNUT CREEK,WALNUT CREEK CHRISTIAN ACADEMY,21,21,100,0,0,0,0,Y
0830059,DEL NORTE,PUBLIC,DEL NORTE COUNTY OFFICE OF EDUCATION,CRESCENT CITY,CASTLE ROCK,13,12,92,0,0,1,8,Y
0109777,DEL NORTE,PUBLIC,DEL NORTE COUNTY OFFICE OF EDUCATION,CRESCENT CITY,KLAMATH RIVER EARLY COLLEGE OF THE REDWOODS,11,11,100,0,0,0,0,Y
0114116,DEL NORTE,PUBLIC,DEL NORTE COUNTY OFFICE OF EDUCATION,CRESCENT CITY,UNCHARTED SHORES ACADEMY,12,6,50,0,0,6,50,Y
6005383,DEL NORTE,PUBLIC,DEL NORTE COUNTY UNIFIED,CRESCENT CITY,CRESCENT ELK MIDDLE,168,153,91,9,5,6,4,Y
6005441,DEL NORTE,PUBLIC,DEL NORTE COUNTY UNIFIED,CRESCENT CITY,REDWOOD ELEMENTARY,56,49,88,0,0,7,13,Y
6005458,DEL NORTE,PUBLIC,DEL NORTE COUNTY UNIFIED,SMITH RIVER,SMITH RIVER ELEMENTARY,25,23,92,0,0,2,8,Y
0930073,EL DORADO,PUBLIC,BLACK OAK MINE UNIFIED,GARDEN VALLEY,GOLDEN SIERRA JUNIOR SENIOR HIGH,67,53,79,0,0,14,21,Y
0121566,EL DORADO,PUBLIC,BLACK OAK MINE UNIFIED,GEORGETOWN,AMERICAN RIVER CHARTER,21,14,67,0,0,7,33,Y
6096614,EL DORADO,PUBLIC,BUCKEYE UNION ELEMENTARY,CAMERON PARK,CAMERADO SPRINGS MIDDLE,198,184,93,0,0,14,7,Y
6112361,EL DORADO,PUBLIC,BUCKEYE UNION ELEMENTARY,EL DORADO HILLS,ROLLING HILLS MIDDLE,330,322,98,0,0,8,2,Y
0111724,EL DORADO,PUBLIC,BUCKEYE UNION ELEMENTARY,SHINGLE SPRINGS,CALIFORNIA MONTESSORI PROJECT-SHINGLE SPRINGS CAMPUS,33,30,91,0,0,3,9,Y
6005482,EL DORADO,PUBLIC,CAMINO UNION ELEMENTARY,CAMINO,CAMINO ELEMENTARY,35,33,94,0,0,2,6,Y
0123125,EL DORADO,PUBLIC,CAMINO UNION ELEMENTARY,CAMINO,CAMINO SCIENCE AND NATURAL RESOURCES CHARTER,22,17,77,0,0,5,23,Y
0123521,EL DORADO,PUBLIC,EL DORADO COUNTY OFFICE OF EDUCATION,EL DORADO,CHARTER ALTERNATIVE PROGRAM (CAP),20,13,65,0,0,7,35,Y
0930123,EL DORADO,PUBLIC,EL DORADO COUNTY OFFICE OF EDUCATION,PLACERVILLE,CHARTER COMMUNITY SCHOOL HOME STUDY ACADEMY,36,27,75,0,0,9,25,Y
6069470,EL DORADO,PUBLIC,EL DORADO COUNTY OFFICE OF EDUCATION,PLACERVILLE,SPECIAL EDUCATION,18,18,100,0,0,0,0,Y
6109698,EL DORADO,PUBLIC,GOLD OAK UNION ELEMENTARY,PLACERVILLE,PLEASANT VALLEY MIDDLE,48,44,92,0,0,4,8,Y
6005516,EL DORADO,PUBLIC,GOLD TRAIL UNION ELEMENTARY,PLACERVILLE,GOLD TRAIL,74,70,95,0,0,4,5,Y
6005565,EL DORADO,PUBLIC,LAKE TAHOE UNIFIED,SOUTH LAKE TAHOE,SOUTH TAHOE MIDDLE,274,238,87,2,1,34,12,Y
6103857,EL DORADO,PUBLIC,LATROBE,SHINGLE SPRINGS,MILLER'S HILL,16,16,100,0,0,0,0,Y
6005615,EL DORADO,PUBLIC,MOTHER LODE UNION ELEMENTARY,PLACERVILLE,HERBERT C. GREEN MIDDLE,120,114,95,0,0,6,5,Y
6112569,EL DORADO,PUBLIC,PIONEER UNION ELEMENTARY,SOMERSET,MOUNTAIN CREEK MIDDLE,45,43,96,0,0,2,4,Y
6005649,EL DORADO,PUBLIC,PLACERVILLE UNION ELEMENTARY,PLACERVILLE,EDWIN MARKHAM MIDDLE,122,114,93,0,0,8,7,Y
6107437,EL DORADO,PUBLIC,POLLOCK PINES ELEMENTARY,POLLOCK PINES,SIERRA RIDGE MIDDLE,78,73,94,0,0,5,6,Y
6103527,EL DORADO,PUBLIC,RESCUE UNION ELEMENTARY,EL DORADO HILLS,MARINA VILLAGE MIDDLE,267,254,95,0,0,13,5,Y
0101519,EL DORADO,PUBLIC,RESCUE UNION ELEMENTARY,RESCUE,PLEASANT GROVE MIDDLE,209,198,95,0,0,11,5,Y
0119537,EL DORADO,PUBLIC,SBC - PACIFIC TECHNOLOGY,COSTA MESA,PACIFIC TECHNOLOGY SCHOOL SANTA ANA,50,50,100,0,0,0,0,Y
7083868,EL DORADO,PRIVATE,,EL DORADO HILLS,G.H.S. ACADEMY,19,15,79,0,0,4,21,Y
7086846,EL DORADO,PRIVATE,,EL DORADO HILLS,"GUIDING HANDS SCHOOL, INC.",15,12,80,0,0,3,20,Y
6204622,EL DORADO,PRIVATE,,EL DORADO HILLS,HOLY TRINITY SCHOOL,33,33,100,0,0,0,0,Y
7078926,EL DORADO,PRIVATE,,PLACERVILLE,CEDAR SPRINGS WALDORF SCHOOL,13,6,46,0,0,7,54,Y
6967715,EL DORADO,PRIVATE,,PLACERVILLE,EL DORADO ADVENTIST,12,12,100,0,0,0,0,Y
6904163,EL DORADO,PRIVATE,,SHINGLE SPRINGS,PROVIDENCE CHRISTIAN SCHOOL,17,15,88,0,0,2,12,Y
6005730,FRESNO,PUBLIC,ALVINA ELEMENTARY,CARUTHERS,ALVINA ELEMENTARY CHARTER,24,24,100,0,0,0,0,Y
6005797,FRESNO,PUBLIC,BURREL UNION ELEMENTARY,RIVERDALE,BURREL ELEMENTARY,13,13,100,0,0,0,0,Y
6005813,FRESNO,PUBLIC,CARUTHERS UNIFIED,CARUTHERS,CARUTHERS ELEMENTARY,92,92,100,0,0,0,0,Y
6006936,FRESNO,PUBLIC,CENTRAL UNIFIED,FRESNO,EL CAPITAN MIDDLE,334,327,98,0,0,7,2,Y
0123943,FRESNO,PUBLIC,CENTRAL UNIFIED,FRESNO,GLACIER POINT MIDDLE,431,427,99,0,0,4,1,Y
6006662,FRESNO,PUBLIC,CENTRAL UNIFIED,FRESNO,HOUGHTON-KEARNEY ELEMENTARY,20,19,95,0,0,1,5,Y
6120539,FRESNO,PUBLIC,CENTRAL UNIFIED,FRESNO,RIO VISTA MIDDLE,407,400,98,0,0,7,2,Y
6005839,FRESNO,PUBLIC,CLAY JOINT ELEMENTARY,KINGSBURG,CLAY ELEMENTARY,29,27,93,0,0,2,7,Y
6109912,FRESNO,PUBLIC,CLOVIS UNIFIED,CLOVIS,ALTA SIERRA INTERMEDIATE,738,719,97,1,0,18,2,Y
6066617,FRESNO,PUBLIC,CLOVIS UNIFIED,CLOVIS,CLARK INTERMEDIATE,689,671,97,0,0,18,3,Y
6116321,FRESNO,PUBLIC,CLOVIS UNIFIED,CLOVIS,REYBURN INTERMEDIATE,587,571,97,0,0,16,3,Y
0113548,FRESNO,PUBLIC,CLOVIS UNIFIED,FRESNO,GRANITE RIDGE INTERMEDIATE,608,604,99,0,0,4,1,Y
6101190,FRESNO,PUBLIC,CLOVIS UNIFIED,FRESNO,KASTNER INTERMEDIATE,517,516,100,1,0,0,0,Y
6057269,FRESNO,PUBLIC,COALINGA-HURON JOINT UNIFIED,COALINGA,COALINGA MIDDLE,187,186,99,1,1,0,0,Y
6113849,FRESNO,PUBLIC,COALINGA-HURON JOINT UNIFIED,HURON,HURON MIDDLE,127,126,99,1,1,0,0,Y
6006019,FRESNO,PUBLIC,FIREBAUGH-LAS DELTAS UNIFIED,FIREBAUGH,FIREBAUGH MIDDLE,172,172,100,0,0,0,0,Y
6115190,FRESNO,PUBLIC,FOWLER UNIFIED,FOWLER,JOHN SUTTER MIDDLE,196,196,100,0,0,0,0,Y
0119628,FRESNO,PUBLIC,FRESNO COUNTY OFFICE OF EDUCATION,FRESNO,BIG PICTURE HIGH SCHOOL - FRESNO,27,26,96,0,0,1,4,Y
6061188,FRESNO,PUBLIC,FRESNO UNIFIED,FRESNO,AHWAHNEE MIDDLE,368,353,96,0,0,15,4,Y
6006084,FRESNO,PUBLIC,FRESNO UNIFIED,FRESNO,BAIRD MIDDLE,158,155,98,0,0,3,2,Y
6006100,FRESNO,PUBLIC,FRESNO UNIFIED,FRESNO,BULLARD TALENT PROJECT,97,94,97,0,0,3,3,Y
6057285,FRESNO,PUBLIC,FRESNO UNIFIED,FRESNO,COOPER MIDDLE,234,231,99,2,1,1,0,Y
6103840,FRESNO,PUBLIC,FRESNO UNIFIED,FRESNO,EDISON COMPUTECH,418,402,96,14,3,2,0,Y
6112882,FRESNO,PUBLIC,FRESNO UNIFIED,FRESNO,ELIZABETH TERRONEZ MIDDLE,308,306,99,0,0,2,1,Y
6057293,FRESNO,PUBLIC,FRESNO UNIFIED,FRESNO,FORT MILLER MIDDLE,503,483,96,0,0,20,4,Y
6120125,FRESNO,PUBLIC,FRESNO UNIFIED,FRESNO,HAMILTON ELEMENTARY,43,34,79,0,0,9,21,Y
0127514,FRESNO,PUBLIC,FRESNO UNIFIED,FRESNO,KEPLER NEIGHBORHOOD,33,22,67,0,0,11,33,Y
6057327,FRESNO,PUBLIC,FRESNO UNIFIED,FRESNO,KINGS CANYON MIDDLE,418,414,99,0,0,4,1,Y
6102016,FRESNO,PUBLIC,FRESNO UNIFIED,FRESNO,LAWLESS ELEMENTARY,38,35,92,0,0,3,8,Y
6006480,FRESNO,PUBLIC,FRESNO UNIFIED,FRESNO,SCANDINAVIAN MIDDLE,438,419,96,4,1,15,3,Y
